category,event,gender,NOC,name,dob,age,ht_in,wt_lbs,medal
TeamSports,RugbySevens,Women,NZL,POURI-LANE Risi,2000-05-28 00:00:00,21.200000762939453,64.6,nan,No
TeamSports,RugbySevens,Women,NZL,SAILI Alena,1998-12-13 00:00:00,22.700000762939453,70.9,nan,No
TeamSports,RugbySevens,Women,NZL,TUI Ruby,1991-12-13 00:00:00,29.700000762939453,69.7,156.2,No
TeamSports,RugbySevens,Women,NZL,WILLISON Tenika,1997-12-07 00:00:00,23.700000762939453,65.7,nan,No
TeamSports,RugbySevens,Women,NZL,WOODMAN Portia,1991-07-12 00:00:00,30.100000381469727,67.7,162.8,No
TeamSports,RugbySevens,Women,ALL,Women-RugbySevensNZL,NaT,26.5,67.3,158.4,No
TeamSports,FieldHockey,Men,BEL,BOCCARD Gauthier,1991-08-26 00:00:00,30.0,73.2,173.8,No
TeamSports,FieldHockey,Men,BEL,de KERPEL Nicolas,1993-03-23 00:00:00,28.299999237060547,nan,nan,No
TeamSports,FieldHockey,Men,BEL,de SLOOVER Arthur Anne-Marie Thierr,1997-05-03 00:00:00,24.200000762939453,nan,nan,No
TeamSports,FieldHockey,Men,BEL,HENDRICKX Alexander Robby P,1993-08-06 00:00:00,28.0,nan,nan,No
TeamSports,FieldHockey,Men,BEL,LUYPAERT Loick Fanny A,1991-08-19 00:00:00,30.0,71.3,171.6,No
TeamSports,FieldHockey,Men,BEL,van AUBEL Florent,1991-10-25 00:00:00,29.700000762939453,70.1,160.6,No
TeamSports,FieldHockey,Men,BEL,VANASCH Vincent,1987-12-21 00:00:00,33.70000076293945,70.9,171.6,No
TeamSports,FieldHockey,Men,BEL,BOON Tom Alain,1990-01-25 00:00:00,31.600000381469727,72.4,178.2,No
TeamSports,FieldHockey,Men,BEL,BRIELS Thomas,1987-08-23 00:00:00,34.0,67.7,156.2,No
TeamSports,FieldHockey,Men,BEL,CHARLIER Cedric Daniel Andre,1987-11-27 00:00:00,33.70000076293945,71.3,178.2,No
TeamSports,FieldHockey,Men,BEL,DENAYER Felix Veronique B.,1990-01-31 00:00:00,31.5,75.2,187.0,No
TeamSports,FieldHockey,Men,BEL,DOCKIER Sebastien,1989-12-28 00:00:00,31.600000381469727,68.9,162.8,No
TeamSports,FieldHockey,Men,BEL,GOUGNARD Simon Pierre F,1991-01-17 00:00:00,30.600000381469727,73.6,184.8,No
TeamSports,FieldHockey,Men,BEL,KINA Antoine Sylvain T,1996-02-13 00:00:00,25.5,nan,nan,No
TeamSports,FieldHockey,Men,BEL,MEURMANS Augustin Jean J,1997-05-29 00:00:00,24.200000762939453,nan,nan,No
TeamSports,FieldHockey,Men,BEL,WEGNEZ Victor Nicky B,1995-12-25 00:00:00,25.600000381469727,nan,nan,No
TeamSports,FieldHockey,Men,BEL,van DOREN Arthur,1994-10-01 00:00:00,26.799999237060547,70.1,162.8,No
TeamSports,FieldHockey,Men,BEL,DOHMEN John-John Dominique M,1988-01-24 00:00:00,33.5,68.5,151.8,No
TeamSports,FieldHockey,Men,ALL,Men-FieldHockeyBEL,NaT,29.600000381469727,71.0,169.8,No
TeamSports,FieldHockey,Women,NED,MATLA Frederique,1996-12-28 00:00:00,24.600000381469727,nan,nan,No
TeamSports,FieldHockey,Women,NED,MOES Freeke,1998-11-29 00:00:00,22.700000762939453,67.3,0.0,No
TeamSports,FieldHockey,Women,NED,NUNNINK Laura Maria,1995-01-26 00:00:00,26.600000381469727,nan,nan,No
TeamSports,FieldHockey,Women,NED,PHENINCKX Malou,1991-07-24 00:00:00,30.100000381469727,nan,nan,No
TeamSports,FieldHockey,Women,NED,SANDERS Pien,1998-06-11 00:00:00,23.200000762939453,nan,nan,No
TeamSports,FieldHockey,Women,NED,STAM Lauren Lara Jeanette,1994-01-30 00:00:00,27.5,nan,nan,No
TeamSports,FieldHockey,Women,NED,van GEFFEN Margot,1989-11-23 00:00:00,31.700000762939453,67.7,138.6,No
TeamSports,FieldHockey,Women,NED,van GILS Stella Dianne,1999-08-04 00:00:00,22.0,nan,nan,No
TeamSports,FieldHockey,Women,NED,van MAASAKKER Caia Jacqueline,1989-04-05 00:00:00,32.400001525878906,70.9,151.8,No
TeamSports,FieldHockey,Women,NED,VERSCHOOR Maria,1994-04-22 00:00:00,27.200000762939453,64.6,127.6,No
TeamSports,FieldHockey,Women,NED,WELTEN Lidewij Marsia Maria,1990-07-16 00:00:00,31.100000381469727,66.9,140.8,No
TeamSports,FieldHockey,Women,NED,ALBERS Felice,1999-12-27 00:00:00,21.600000381469727,nan,nan,No
TeamSports,FieldHockey,Women,NED,de GOEDE Eva Roma Maria,1989-03-23 00:00:00,32.400001525878906,66.9,134.2,No
TeamSports,FieldHockey,Women,NED,de WAARD Xan Gerdien,1995-11-08 00:00:00,25.700000762939453,64.2,121.0,No
TeamSports,FieldHockey,Women,NED,KEETELS Marloes Johanna Maria,1993-05-04 00:00:00,28.200000762939453,67.7,145.2,No
TeamSports,FieldHockey,Women,NED,KONING Josine,1995-09-02 00:00:00,26.0,nan,nan,No
TeamSports,FieldHockey,Women,NED,KOOLEN Sanne Anne Leonie,1996-03-23 00:00:00,25.299999237060547,70.5,nan,No
TeamSports,FieldHockey,Women,NED,LEURINK Laurien,1994-11-13 00:00:00,26.700000762939453,68.1,147.4,No
TeamSports,FieldHockey,Women,ALL,Women-FieldHockeyNED,NaT,27.0,67.5,123.0,No
TeamSports,Handball,Men,FRA,ABALO Luc,1984-09-06 00:00:00,36.900001525878906,72.0,nan,No
TeamSports,Handball,Men,FRA,DESCAT Hugo,1992-08-16 00:00:00,29.0,71.7,nan,No
TeamSports,Handball,Men,FRA,FABREGAS Ludovic,1996-07-01 00:00:00,25.100000381469727,78.0,nan,No
TeamSports,Handball,Men,FRA,GENTY Yann,1981-12-26 00:00:00,39.5,72.8,nan,No
TeamSports,Handball,Men,FRA,GERARD Vincent,1986-12-16 00:00:00,34.70000076293945,74.8,nan,No
TeamSports,Handball,Men,FRA,GUIGOU Michael,1982-01-28 00:00:00,39.5,70.9,nan,No
TeamSports,Handball,Men,FRA,KARABATIC Nikola,1984-04-11 00:00:00,37.400001525878906,77.2,nan,No
TeamSports,Handball,Men,FRA,KARABATIC Luka,1988-04-19 00:00:00,33.20000076293945,79.5,nan,No
TeamSports,Handball,Men,FRA,LAGARDE Romain,1997-03-05 00:00:00,24.299999237060547,76.4,nan,No
TeamSports,Handball,Men,FRA,MAHE Kentin,1991-05-22 00:00:00,30.200000762939453,73.2,nan,No
TeamSports,Handball,Men,FRA,MEM Dika,1997-08-31 00:00:00,24.0,76.4,nan,No
TeamSports,Handball,Men,FRA,NGUESSAN Timothey,1992-09-18 00:00:00,28.799999237060547,77.2,nan,No
TeamSports,Handball,Men,FRA,PORTE Valentin,1990-09-07 00:00:00,30.799999237060547,74.8,nan,No
TeamSports,Handball,Men,FRA,REMILI Nedim,1995-07-18 00:00:00,26.100000381469727,76.8,nan,No
TeamSports,Handball,Men,FRA,RICHARDSON Melvyn,1997-01-31 00:00:00,24.5,74.8,nan,No
TeamSports,Handball,Men,FRA,TOURNAT Nicolas,1994-04-05 00:00:00,27.299999237060547,78.7,nan,No
TeamSports,Handball,Men,ALL,Men-TeamHandball,NaT,30.700000762939453,75.3,nan,No
TeamSports,Handball,Women,FRA,COATANEA Pauline,1993-07-06 00:00:00,28.100000381469727,68.9,nan,No
TeamSports,Handball,Women,FRA,DANCETTE Blandine,1988-02-14 00:00:00,33.5,66.1,nan,No
TeamSports,Handball,Women,FRA,DARLEUX Cleopatre,1989-07-01 00:00:00,32.0,69.3,nan,No
TeamSports,Handball,Women,FRA,EDWIGE Beatrice,1988-10-03 00:00:00,32.900001525878906,71.7,nan,No
TeamSports,Handball,Women,FRA,FLIPPES Laura,1994-12-13 00:00:00,26.700000762939453,67.3,nan,No
TeamSports,Handball,Women,FRA,FOPPA Pauletta,2000-12-22 00:00:00,20.600000381469727,70.1,nan,No
TeamSports,Handball,Women,FRA,LACRABERE Alexandra,1987-04-27 00:00:00,34.20000076293945,69.7,nan,No
TeamSports,Handball,Women,FRA,LASSOURCE Coralie,1992-09-01 00:00:00,29.0,65.7,nan,No
TeamSports,Handball,Women,FRA,LEYNAUD Amandine,1986-05-02 00:00:00,35.20000076293945,70.1,nan,No
TeamSports,Handball,Women,FRA,NIAKATE Kalidiatou,1995-03-15 00:00:00,26.299999237060547,70.1,nan,No
TeamSports,Handball,Women,FRA,NOCANDY Meline,1998-02-25 00:00:00,23.5,68.1,nan,No
TeamSports,Handball,Women,FRA,NZE MINKO Estelle,1991-08-11 00:00:00,30.0,67.7,nan,No
TeamSports,Handball,Women,FRA,PINEAU Allison,1989-05-02 00:00:00,32.20000076293945,70.9,nan,No
TeamSports,Handball,Women,FRA,SERCIEN UGOLIN Oceane,1997-12-15 00:00:00,23.700000762939453,72.0,nan,No
TeamSports,Handball,Women,FRA,VALENTINI Chloe,1995-04-19 00:00:00,26.200000762939453,65.4,nan,No
TeamSports,Handball,Women,FRA,ZAADI DEUNA Grace,1993-07-07 00:00:00,28.100000381469727,67.7,nan,No
TeamSports,Handball,Women,ALL,Women-TeamHandball FRA,NaT,28.799999237060547,68.8,nan,No
RacquetSports,BadmintonDoubles,Men,TPE,Lee Yang,1995-08-12 00:00:00,26.0,70.1,nan,No
RacquetSports,BadmintonDoubles,Men,TPE,Wang Chi-Lin,1995-01-18 00:00:00,26.600000381469727,74.0,nan,No
RacquetSports,BadmintonDoubles,Men,AUT,WRABER Luka,1990-09-07 00:00:00,30.799999237060547,70.1,nan,No
RacquetSports,BadmintonDoubles,Men,AUT,LANE Ben,1997-07-13 00:00:00,24.100000381469727,70.9,nan,No
RacquetSports,BadmintonDoubles,Men,USA,CHEW Phillip,1994-05-16 00:00:00,27.200000762939453,67.7,nan,No
RacquetSports,BadmintonDoubles,Men,USA,CHEW Ryan,1996-08-12 00:00:00,25.0,nan,nan,No
RacquetSports,BadmintonDoubles,Men,MAS,CHIA Aaron,1997-02-24 00:00:00,24.5,66.1,nan,No
RacquetSports,BadmintonDoubles,Men,MAS,SOH Wool Yik,1998-02-17 00:00:00,23.5,72.8,nan,No
RacquetSports,BadmintonDoubles,Men,ALL,Men-Badminton,NaT,26.0,70.2,nan,No
Sailing,Two-man49er,Men,GBR,FLETCHER Dylan,1988-04-03 00:00:00,33.400001525878906,68.1,163.0,No
Sailing,Two-man49er,Men,GBR,BITHELL Stuart,1986-08-28 00:00:00,35.0,73.2,176.0,No
Sailing,Two-man49er,Men,GER,HEIL Erik,1989-08-10 00:00:00,32.0,72.0,168.0,No
Sailing,Two-man49er,Men,GER,PLOESSEL Thomas,1988-04-29 00:00:00,33.20000076293945,71.3,176.0,No
Sailing,Two-man49er,Men,POL,PRZYBYTEK Lukasz,1989-05-20 00:00:00,32.20000076293945,69.7,159.0,No
Sailing,Two-man49er,Men,POL,KOLODZINSKI Pawel,1988-01-07 00:00:00,33.5,74.8,181.0,No
Sailing,Two-man470,Men,AUS,BELCHER Mathew,1982-09-20 00:00:00,38.900001525878906,68.1,137.0,No
Sailing,Two-man470,Men,AUS,RYAN Will,1988-12-23 00:00:00,32.5,76.4,165.0,No
Sailing,Two-man470,Men,SWE,DAHLBERG Anton,1985-05-10 00:00:00,36.20000076293945,68.9,139.0,No
Sailing,Two-man470,Men,SWE,BERGSTROM Fredrik,1990-07-09 00:00:00,31.100000381469727,71.7,141.0,No
Sailing,Two-man470,Men,NZL,SNOW-HANSEN Paul,1990-09-03 00:00:00,31.0,68.9,141.0,No
Sailing,Two-man470,Men,NZL,WILLCOX Dan,1990-06-08 00:00:00,31.200000762939453,70.1,159.0,No
Sailing,Sailing-all,Men,ALL,Men-Sailing-Helm,NaT,34.0,69.3,151.2,No
Sailing,Sailing-all,Men,ALL,Men-Sailing-Crew,NaT,32.70000076293945,72.9,166.3,No
Cycling-MTB,MTB-racing,Women,SUI,NEFF Jolanda,1993-01-05 00:00:00,28.5,66.0,117.0,No
Cycling-MTB,MTB-racing,Women,SUI,FREI Sina,1997-07-18 00:00:00,24.0,59.0,104.0,No
Cycling-MTB,MTB-racing,Women,ALL,Women-MTB-Racers,NaT,26.299999237060547,62.5,110.5,No
Cycling-MTB,MTB-racing,Men,GBR,PIDCOCK Thomas,1999-07-30 00:00:00,22.0,66.9,110.0,No
Cycling-MTB,MTB-racing,Men,SUI,FLUECKIGER Mathias,1988-09-27 00:00:00,32.900001525878906,67.3,143.0,No
Cycling-MTB,MTB-racing,Men,ESP,VALERO SERRANO David,1988-12-27 00:00:00,32.5,73.6,168.0,No
Cycling-MTB,MTB-racing,Men,FRA,KORETZKY Victor,1994-08-26 00:00:00,27.0,70.1,nan,No
Cycling-MTB,MTB-racing,Men,SUI,SCHURTER Nino,1986-05-13 00:00:00,35.20000076293945,68.1,nan,No
Cycling-MTB,MTB-racing,Men,ALL,Men-MTB-Racers,NaT,30.0,69.2,140.3,No
Skateboarding,Park_Skating,Men,AUS,KEEGAN Palmer,2003-03-13 00:00:00,18.299999237060547,66.1,125.4,No
Skateboarding,Park_Skating,Men,BRA,BARROS Pedro,1995-03-16 00:00:00,26.299999237060547,67.7,133.0,No
Skateboarding,Park_Skating,Men,USA,JUNEAU Corey,1999-06-20 00:00:00,22.200000762939453,nan,nan,No
Skateboarding,Park_Skating,Men,ALL,Men-Skateboarders,NaT,22.200000762939453,66.9,129.2,No
Athletics,highjump,Men,QAT,BARSHIM Mutaz Essa,1991-06-24 00:00:00,30.100000381469727,74.0,143.0,No
Athletics,highjump,Men,ITA,TAMBERI Gianmarco,1992-06-01 00:00:00,29.200000762939453,75.2,168.0,No
Athletics,highjump,Men,BLR,NEDASEKAU Maksim,1998-01-21 00:00:00,23.600000381469727,76.0,169.4,No
Athletics,highjump,Men,ALL,Men-High-Jumpers,NaT,27.600000381469727,75.1,160.1,No
Athletics,triplejump,Men,POR,PICHARDO Pedro,1993-06-30 00:00:00,28.100000381469727,72.0,150.0,No
Athletics,triplejump,Men,CHN,ZHU Yaming,1994-05-04 00:00:00,27.200000762939453,76.0,172.0,No
Athletics,triplejump,Men,BUR,ZANGO Hugues Fabrice,1993-06-25 00:00:00,28.100000381469727,71.0,172.0,No
Athletics,triplejump,Men,USA,CLAYE Will,1991-06-13 00:00:00,30.200000762939453,71.0,160.0,No
Athletics,triplejump,Men,ALL,Men-Triple-Jumpers,NaT,28.299999237060547,72.5,163.5,No
Athletics,Shotput,Men,USA,CROUSER Ryan,1992-12-18 00:00:00,28.700000762939453,79.0,320.0,No
Athletics,Shotput,Men,USA,KOVACS Joe,1989-06-28 00:00:00,32.0,72.0,295.0,No
Athletics,Shotput,Men,NZL,WALSH Tomas,1992-03-01 00:00:00,29.5,73.0,265.0,No
Athletics,Shotput,Men,ALL,Men-Shot-Putters,NaT,30.100000381469727,74.7,293.3,No
Athletics,Javelin,Men,IND,Neeraj Chopra,1997-12-24 00:00:00,23.600000381469727,70.1,189.2,No
Athletics,Javelin,Men,CZE,Jakub Vadlejch,1990-10-10 00:00:00,30.700000762939453,75.0,205.0,No
Athletics,Javelin,Men,CZE,Vítězslav Veselý,1983-02-27 00:00:00,38.5,73.0,207.0,No
Athletics,Javelin,Men,ALL,Men-Javelin-Throwers,NaT,31.0,72.7,200.4,No
Athletics,polevault,Men,SWE,Armand Duplantis,1999-11-10 00:00:00,21.700000762939453,71.0,174.0,No
Athletics,polevault,Men,USA,Chris Nilsen,1998-01-13 00:00:00,23.600000381469727,77.0,184.8,No
Athletics,polevault,Men,BRA,Thiago Braz,1993-12-16 00:00:00,27.700000762939453,72.0,165.0,No
Athletics,polevault,Men,ALL,Men-Pole-Vaulters,NaT,24.200000762939453,73.3,174.6,No
Athletics,110hurdles,Men,JAM,Hansle Parchment,1990-06-17 00:00:00,31.200000762939453,77.0,198.0,No
Athletics,110hurdles,Men,USA,Grant Holloway,1997-11-19 00:00:00,23.700000762939453,74.0,190.0,No
Athletics,110hurdles,Men,JAM,Ronald Levy,1992-10-20 00:00:00,28.700000762939453,66.5,183.0,No
Athletics,400hurdles,Men,NOR,Carston Warholm,1996-02-28 00:00:00,25.5,74.0,176.0,No
Athletics,400hurdles,Men,USA,Rai Benjamin,1996-07-27 00:00:00,25.0,75.0,180.0,No
Athletics,Hurdles-alldist,Men,ALL,Men Hurdlers,NaT,26.700000762939453,73.3,185.4,No
Fencing,Foil,Men,CHN,CHUNG Ka Long,1997-06-10 00:00:00,24.200000762939453,76.0,150.0,No
Fencing,Foil,Men,ITA,GAROZZO Daniele,1992-08-04 00:00:00,29.0,70.0,143.0,No
Fencing,Foil,Men,CZE,CHOUPENITCH Alexander,1994-05-02 00:00:00,27.200000762939453,77.0,198.0,No
Fencing,Foil,Men,ALL,Men-Fencing-Foil,1994-11-05 00:00:00,26.799999237060547,74.3,163.7,No
Fencing,Sabre,Men,HUN,SZILAGYI Aron,1990-01-14 00:00:00,31.600000381469727,71.0,172.0,No
Fencing,Sabre,Men,ITA,SAMELE Luigi,1987-07-25 00:00:00,34.0,75.0,161.0,No
Fencing,Sabre,Men,KOR,KIM Junghwan,1983-09-02 00:00:00,38.0,70.0,141.0,No
Fencing,Fencing,Men,ALL,Men-Fencing-Sabre,1987-02-13 00:00:00,34.5,72.0,158.0,No
Climbing,GymClimbing,Men,ESP,GINES LOPEZ Alberto,2002-10-23 00:00:00,18.700000762939453,66.0,128.0,No
Climbing,GymClimbing,Men,USA,COLEMAN Nathaniel,1997-01-01 00:00:00,24.600000381469727,71.0,163.0,No
Climbing,GymClimbing,Men,AUT,SCHUBERT Jakob,1990-12-31 00:00:00,30.600000381469727,69.0,139.0,No
Climbing,GymClimbing,Men,ALL,Men-Climbing,NaT,24.700000762939453,68.7,143.3,No
Climbing,GymClimbing,Women,SLO,GARNBRET Janja,1999-03-12 00:00:00,22.299999237060547,63.0,104.0,No
Climbing,GymClimbing,Women,JPN,NONAKA Miho,1997-05-21 00:00:00,24.200000762939453,64.0,115.0,No
Climbing,GymClimbing,Women,JPN,NOGUCHI Akiyo,1989-05-30 00:00:00,32.20000076293945,66.0,108.0,No
Climbing,GymClimbing,Women,ALL,Women-Climbing,NaT,26.200000762939453,64.3,109.0,No
US_Public,Adult_All,Men,ALL,adultM_avg,1984-07-24 00:00:00,37.20000076293945,69.1,192.6,No
US_Public,Adult_All,Men,ALL,adultM_75th_prctl,NaT,nan,71.0,224.6,No
US_Public,Adult_All,Men,ALL,adultM_90th_prctl,NaT,nan,72.0,263.2,No
US_Public,Adult_25,Men,ALL,adultM_20-29,NaT,25.0,69.3,179.1,No
US_Public,Adult_25,Men,ALL,adultM_20-29_75th_prctl,NaT,25.0,71.0,216.5,No
US_Public,Adult_All,Women,ALL,adultF_avg,1981-12-18 00:00:00,39.70000076293945,63.5,161.2,No
US_Public,Adult_All,Women,ALL,adultF_75th_prctl,NaT,nan,65.3,195.3,No
US_Public,Adult_25,Women,ALL,adultF_20-29,NaT,25.0,64.1,153.2,No
US_Public,Adult_25,Women,ALL,adultF_20-29_75th_prctl,NaT,25.0,65.8,190.5,No
